OBSERVATION DATE
5/30/09
5/30/09
5/23/09
5/28/09
5/21/09
5/10/09
5/21/09
5/21/09
5/28/09
5/28/09
5/23/09
5/28/09
6/6/09
6/13/09
6/11/09
6/11/09
6/11/09
6/11/09
6/11/09
6/16/09
6/16/09
6/13/09
6/13/09
6/13/09
6/10/09
6/14/09
6/12/09
6/13/09
6/25/09
6/4/09
6/18/09
6/19/09
6/18/09
6/18/09
6/17/09
6/17/09
6/11/09
6/25/09
6/25/09
6/24/09
6/27/09
6/10/09
6/27/09
6/11/09
6/12/09
6/18/09
6/27/09
6/13/09
6/21/09
7/16/09
7/2/09
7/30/09
7/4/09
7/9/09
7/2/09
7/11/09
7/9/09
7/13/09
7/16/09
7/16/09
7/30/09
7/30/09
7/19/09
8/13/09
8/13/09
8/13/09
5/29/10
5/30/10
5/23/10
6/21/10
6/5/10
6/3/10
6/1/10
6/3/10
6/12/10
6/7/10
6/8/10
6/10/10
6/13/10
6/22/10
6/21/10
7/11/10
7/17/10
7/18/10
7/25/10
5/7/11
5/19/11
5/19/11
5/26/11
5/26/11
5/26/11
5/26/11
5/21/11
5/28/11
5/28/11
5/26/11
6/16/11
6/12/11
6/19/11
6/16/11
6/23/11
6/19/11
6/23/11
6/26/11
6/11/11
6/26/11
6/26/11
6/30/11
6/15/11
6/30/11
6/30/11
6/25/11
6/5/11
6/7/11
6/6/11
6/5/11
6/9/11
6/16/11
6/19/11
6/18/11
6/13/11
6/11/11
6/6/11
6/2/11
6/30/11
6/2/11
7/4/11
7/4/11
7/31/11
7/4/11
7/4/11
7/4/11
7/1/11
7/10/11
7/7/11
7/10/11
7/10/11
7/15/11
7/21/11
7/15/11
5/24/12
5/24/12
5/24/12
5/24/12
5/26/12
5/26/12
5/25/12
5/13/12
5/14/12
5/27/12
5/24/12
5/27/12
5/26/12
5/28/12
5/30/12
5/27/12
5/31/12
5/26/12
5/19/12
5/30/12
6/7/12
6/9/12
6/28/12
6/21/12
6/9/12
6/10/12
6/11/12
6/23/12
6/7/12
6/14/12
6/3/12
6/14/12
6/14/12
6/16/12
6/13/12
6/14/12
6/17/12
6/16/12
6/17/12
6/14/12
6/19/12
6/17/12
6/21/12
6/21/12
6/21/12
6/3/12
6/25/12
6/24/12
6/24/12
6/3/12
6/4/12
6/25/12
6/24/12
6/4/12
6/5/12
6/28/12
6/7/12
6/6/12
6/28/12
6/28/12
7/26/12
7/5/12
7/12/12
7/11/12
7/12/12
7/12/12
7/19/12
7/26/12
7/26/12
7/26/12
7/12/12
8/2/12
8/2/12
8/4/12
8/2/12
9/13/12
5/10/13
5/28/13
5/29/13
5/28/13
5/29/13
5/18/13
5/30/13
5/30/13
5/30/13
5/27/13
5/20/13
5/19/13
5/19/13
5/19/13
5/31/13
5/31/13
5/30/13
5/30/13
5/31/13
5/30/13
5/12/13
5/20/13
5/19/13
5/31/13
5/23/13
5/16/13
5/12/13
5/31/13
5/13/13
5/31/13
5/30/13
5/23/13
5/22/13
5/23/13
5/14/13
5/14/13
5/24/13
5/24/13
5/15/13
5/25/13
5/25/13
5/24/13
5/16/13
5/26/13
5/25/13
5/20/13
5/31/13
5/27/13
5/24/13
5/9/13
5/17/13
5/18/13
5/17/13
5/28/13
5/27/13
5/28/13
6/14/13
6/14/13
6/11/13
6/18/13
6/2/13
6/15/13
6/15/13
6/16/13
6/1/13
6/1/13
6/1/13
6/4/13
6/6/13
6/13/13
6/2/13
6/2/13
6/1/13
6/2/13
6/1/13
6/18/13
6/20/13
6/2/13
6/2/13
6/2/13
6/2/13
6/2/13
6/22/13
6/3/13
6/3/13
6/5/13
6/7/13
6/4/13
6/6/13
6/6/13
6/14/13
6/30/13
6/9/13
6/2/13
6/8/13
6/8/13
6/8/13
6/9/13
6/6/13
6/7/13
6/2/13
6/9/13
6/11/13
7/3/13
7/25/13
7/5/13
7/13/13
7/13/13
7/19/13
8/15/13
5/21/14
5/20/14
5/21/14
5/19/14
5/22/14
5/22/14
5/22/14
5/29/14
5/29/14
5/29/14
5/16/14
5/16/14
5/21/14
5/22/14
5/22/14
5/30/14
5/29/14
5/23/14
5/15/14
5/22/14
5/22/14
5/22/14
5/21/14
5/31/14
5/19/14
5/30/14
5/21/14
5/16/14
5/24/14
5/24/14
5/23/14
5/31/14
5/24/14
5/24/14
5/24/14
5/20/14
5/18/14
5/25/14
5/25/14
5/25/14
5/16/14
5/25/14
5/22/14
5/26/14
5/29/14
5/21/14
5/21/14
5/21/14
5/20/14
5/19/14
5/29/14
5/27/14
5/27/14
6/8/14
6/8/14
6/19/14
6/8/14
6/19/14
6/19/14
6/12/14
6/19/14
6/8/14
6/10/14
6/8/14
6/21/14
6/12/14
6/4/14
6/8/14
6/27/14
6/26/14
6/11/14
6/23/14
6/25/14
6/26/14
6/27/14
6/25/14
6/28/14
6/1/14
6/1/14
6/29/14
6/27/14
6/28/14
6/3/14
6/3/14
6/15/14
6/28/14
6/28/14
6/29/14
6/28/14
6/26/14
6/5/14
6/5/14
6/15/14
6/15/14
6/30/14
6/29/14
6/5/14
6/3/14
6/3/14
6/18/14
6/18/14
6/16/14
6/18/14
6/30/14
6/26/14
6/6/14
6/18/14
6/18/14
6/8/14
